Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-1524.3103629664367,-14356.876674451323,445.84274291992176,2817.417445935701,6239.2887316252045,4192.151521381577,-3112.8682588276106,4211.664199829102,7039.622256630345,6571.568940815172,5610.11464972245,6543.774353830438,6349.651437056691,4820.509960776881,7671.3060077868,4680.784125077096,5700.023550736276,5389.389238859477,-17979.145050048824,5918.741226196288,5796.018399690326,5760.255612825092,5636.968110737047,3331.146742168225,5810.448997899105,4936.017488178452,-15139.830739874587,-7413.0610415810015,-1295.9304608796772,-2990.710107903731,2164.777956510845,-4867.566259283768,-4517.153689735814
-1523.8711708470391,-14359.323601973683,448.1014452482525,2816.4135782342205,6238.347605655067,4192.214263112921,-3105.213767603824,4211.162265978361,7038.806614122892,6570.941523501747,5607.667722200092,6543.08419478567,6348.710311086554,4821.011894627621,7668.608113339071,4680.721383345754,5700.274517661646,5389.95391444156,-17979.27053351151,5918.3647758082325,5796.708558735094,5760.694804944489,5635.336825722142,3330.9585169741977,5811.327382137901,4936.456680297851,-15144.66185318796,-7414.3786179391955,-1296.6833616557872,-2991.964942530581,2170.1737454063014,-4864.931106567382,-4516.589014153731
-1528.451317235043,-14366.601642809415,448.9170877557052,2811.3314979954766,6231.508756938732,4186.191056904039,-3111.174232081363,4206.080185739616,7032.0932488692415,6565.04380075555,5599.511297125565,6536.810021651418,6342.37339622096,4815.490622269479,7655.8715418765405,4675.576561375668,5695.12969569156,5383.993449964021,-17981.278268914473,5913.219953838147,5792.065670615748,5755.8009498997735,5631.007646259508,3326.127403660824,5806.747235749896,4931.311858327765,-15151.186993247582,-7419.586181640624,-1302.0164088199012,-2997.8626652767775,2174.8166335256474,-4862.358695582339,-4520.541743228308
-1534.3490399812395,-14371.99743170487,451.4267570094058,2806.9395768015006,6224.356199565686,4179.603175113074,-3123.346127961811,4201.374555888929,7026.195526123046,6559.334303203382,5591.166646857009,6530.8495571738795,6337.103090788188,4810.471283762078,7648.593501040809,4671.184640181692,5690.925999691612,5379.22507838199,-17982.721328735348,5908.639807450143,5788.112941541169,5752.099187750565,5628.999910856547,3323.3667674817534,5803.672890914113,4927.296387521844,-15155.641656172902,-7419.962632028679,-1307.600422909385,-3000.811526649876,2173.812765824167,-4857.90403265702,-4522.423995168585
-1540.3722461901211,-14373.503233257092,448.22692871093744,2804.869099667197,6220.528953953793,4176.779797202662,-3131.0633609169404,4199.680529142681,7025.003433227537,6557.703018188476,5587.088434319747,6529.406497353001,6336.412931743421,4810.157575105365,7652.044296264647,4670.494481136924,5691.490675273694,5379.601528770045,-17981.278268914473,5908.5770657188,5788.928584048622,5753.165797183387,5630.944904528164,3325.5627280787407,5805.994334973786,4928.3629969546655,-15158.966967934053,-7415.8844194914145,-1310.9257346705383,-3000.874268381219,2167.0994005705174,-4854.766946089894,-4522.674962093955
-1550.4109232049238,-14377.267737137645,431.4121447111431,2800.3516950105363,6217.454609118009,4174.270127948961,-3135.831732498972,4196.982634694952,7023.999565526057,6555.946249710885,5585.6453744988685,6529.092788696288,6335.91099789268,4809.467416060596,7656.561700921309,4670.1180307488685,5692.620026437859,5379.9779791581,-17978.894083123458,5910.647542853104,5790.497127332184,5754.4833735415805,5632.387964349044,3327.758688675729,5809.005938078227,4930.684441014339,-15167.12339300858,-7414.002167551139,-1314.8157220137743,-3004.262321873715,2160.574260510896,-4857.15113188091,-4523.929796720806
-1562.331852160002,-14384.671261436059,414.59736071134864,2793.638329756887,6213.501880043431,4169.689981560958,-3140.223653692948,4192.402488306949,7020.736995496247,6551.679811979594,5583.888606021278,6527.39876195004,6333.1503617136095,4805.953879105416,7656.247992264595,4668.424004002621,5691.490675273694,5377.4683099044,-17975.945221750357,5912.52979479338,5790.12067694413,5753.4795058401005,5631.133129722193,3327.695946944387,5809.507871928968,4931.123633133737,-15179.420772351716,-7416.26086987947,-1318.893934551038,-3010.160044619912,2158.3155581825654,-4862.860629433079,-4524.996406153628
-1566.5355481599504,-14388.561248779297,413.5934930098684,2791.8815612792964,6212.811720998663,4167.744987889339,-3138.02769309596,4191.398620605469,7019.858611257452,6550.236752158717,5584.955215454101,6527.775212338095,6332.460202668842,4805.200978329306,7656.749926115336,4668.800454390676,5691.490675273694,5376.778150859632,-17972.180717869807,5915.604139629163,5791.438253302323,5753.855956228155,5631.007646259508,3330.0801327354025,5810.699964824476,4932.44120949193,-15185.193011635227,-7414.692326595908,-1315.4431393271996,-3011.477620978104,2157.8136243318254,-4862.107728656969,-4523.867054989463
-1557.6889640406555,-14383.290943346525,431.4748864424856,2800.979112323961,6220.403470491107,4173.893677560905,-3125.9812806781965,4199.743270874024,7026.634718242443,6556.636408755653,5595.18211766293,6535.806153949938,6339.612760041889,4811.977085314297,7663.58877483167,4676.078495226408,5697.7648484079455,5383.240549187911,-17966.784928974346,5922.819438733552,5798.841777600739,5760.004645899721,5636.215209960937,3337.4209153024767,5816.534945839328,4938.276190506784,-15177.852229068152,-7401.704788208008,-1301.138024581106,-3003.4466793662614,2156.119597585577,-4849.245673731753,-4517.216431467156
-1545.8935185482624,-14375.95016077945,453.4344924123663,2812.90004127904,6230.19118058054,4183.242195530941,-3111.801649394788,4211.3504911723885,7035.293077167711,6565.671218068976,5607.228530080694,6546.472248278164,6349.149503205951,4820.447219045537,7670.80407393606,4685.61523839047,5705.544823094418,5391.45971599378,-17962.51849124306,5929.846512643913,5806.621752287211,5766.968978078741,5642.489383095189,3343.067671123304,5822.495410316868,4943.985688058953,-15169.633062262283,-7387.211448267884,-1288.7151617752877,-2993.6589692768293,2154.362829107987,-4836.6345857319075,-4509.436456780684
-1549.2815720407584,-14381.72240006296,450.234664113898,2810.2021468313114,6227.367802670126,4182.175586098118,-3107.8489203202093,4211.162265978361,7032.4069575259555,6564.228158248096,5604.5306356329675,6546.597731740851,6347.894668579101,4818.627708836605,7665.784735428658,4685.301529733758,5703.2233790347445,5389.075530202765,-17965.467352616157,5927.399585121556,5803.735632645456,5764.333825362355,5640.732614617598,3339.805101093493,5820.424933182565,4941.601502267938,-15178.54238811292,-7388.77999155145,-1294.361917596114,-2998.490082590203,2156.2450810482624,-4839.45796364232,-4512.6990268104955
-1565.78264738384,-14398.286217137384,426.14183927837166,2794.7049391897094,6212.99994619269,4170.25465714304,-3119.07969023052,4199.680529142681,7019.984094720136,6552.432712755704,5592.358739752518,6536.935505114103,6336.977607325504,4807.961614508376,7651.918812801961,4676.768654271175,5693.1219602886,5378.032985486481,-17972.557168257863,5918.553001002261,5793.571472167968,5754.546115272923,5633.203606856496,3332.5270602577607,5813.146892346833,4934.323461432205,-15198.99619253058,-7401.2655960886095,-1311.9923441033611,-3014.1127736944895,2162.331028988486,-4850.688733552631,-4523.804313258121
-1579.8995369359063,-14412.026656301396,411.77398280093536,2781.4036921450966,6199.76144087942,4157.518085680509,-3142.6705812153054,4187.383149799547,7008.941550003854,6540.888234188681,5584.829731991416,6526.2066690545325,6326.876188579358,4798.04842095626,7642.193844443872,4668.925937853361,5685.028276945414,5368.621725785104,-17978.392149272717,5911.463185360557,5786.293431332237,5746.640657123766,5627.807817961039,3328.6998146458673,5808.504004227487,4929.617831581517,-15214.24243324681,-7409.296537700451,-1326.0464919240849,-3023.775000321237,2166.0327911376958,-4855.959038985402,-4531.1450958251935
-1587.1148360402958,-14418.11260424162,408.38592930843953,2774.3766182347345,6192.106949655633,4149.29891887464,-3163.6263194837065,4177.783664904142,7002.7301186009445,6534.488577591745,5581.316195036235,6516.92089281584,6320.790240639134,4792.527148598118,7639.684175190173,4663.279182032536,5681.5147399902335,5364.167062859786,-17982.53310354132,5907.32223109195,5783.909245541221,5743.064378437241,5627.368625841642,3328.51158945184,5807.813845182719,4928.613963880037,-15220.45386464972,-7409.108312506424,-1331.0030887001435,-3025.2808018734577,2164.338764391447,-4852.131793373509,-4532.7763808401005
-1588.9343462492288,-14417.296961734168,408.0094789203844,2773.6864591899666,6190.726631566097,4147.855859053761,-3163.940028140419,4173.893677560905,7001.663509168122,6533.798418546977,5579.622168289987,6512.654455084549,6319.409922549598,4791.774247822008,7641.503685399106,4660.706771047491,5682.204899035,5364.167062859786,-17985.105514526364,5906.381105121813,5785.289563630756,5743.440828825297,5630.380228946083,3330.707550048828,5809.884322317022,4930.43347408897,-15220.516606381061,-7404.151715730365,-1328.744386371813,-3023.4612916645247,2162.393770719829,-4844.477302149721,-4531.27057928788
-1586.1737100701582,-14412.528590152137,416.98154650236427,2780.023374055561,6194.930327566046,4151.745846396998,-3152.270066110711,4178.285598754883,7005.553496511358,6537.123730308131,5581.880870618318,6516.230733771073,6322.923459504779,4794.534884001079,7644.578030234888,4662.902731644479,5685.781177721525,5367.241407695569,-17984.603580675626,5909.392708226253,5788.991325779964,5746.389690198395,5632.325222617701,3334.9112460487763,5813.586084466231,4933.884269312808,-15218.44612924676,-7400.512695312499,-1324.728915565892,-3019.1321122018912,2162.519254182514,-4839.45796364232,-4528.698168302837
-1583.8522660104848,-14410.520854749177,428.7142502634149,2788.242540861431,6200.075149536132,4154.882932964124,-3150.5132976331206,4186.128315172697,7010.698318481444,6539.947108218544,5586.586500469007,6523.508774606805,6327.754572818153,4797.170036717464,7646.711249100533,4667.7965866891955,5689.4829398707325,5370.441235994037,-17980.27440121299,5914.098338076942,5792.442121003803,5749.087584646124,5631.384096647563,3339.428650705437,5817.538813540808,4937.335064536646,-15219.763705604952,-7399.195118954306,-1323.0976305509867,-3015.8695421720804,2162.895704570569,-4837.763936896073,-4525.247373078998
-1585.546292756733,-14414.66180901778,426.8947400544818,2791.6305943539264,6202.396593595805,4154.506482576068,-3158.9206896330174,4191.084911948756,7013.83540504857,6540.950975920024,5589.284394916735,6528.653596576891,6331.142626310649,4797.922937493575,7648.7189845034945,4671.623832301088,5691.553417005037,5372.448971396998,-17974.00022807874,5917.674616763466,5794.512598138105,5750.6561279296875,5630.505712408768,3343.067671123304,5820.926867033305,4940.660376297799,-15224.594818918327,-7395.054164685699,-1322.4702132375614,-3018.065502769068,2161.0134526302936,-4836.069910149825,-4521.169160541735
-1588.3069289358036,-14420.434048301291,416.29138745759656,2790.5012431897608,6203.149494371915,4153.879065262643,-3162.747935244912,4192.214263112921,7014.525564093337,6541.954843621505,5589.472620110761,6530.159398129112,6333.464070370322,4798.424871344315,7652.671713578072,4672.87866692794,5692.243576049804,5373.892031217875,-17970.612174586244,5918.992193121659,5796.081141421669,5751.409028705797,5631.5723218415915,3344.824439600894,5822.997344167608,4943.2955290141845,-15228.17109760485,-7387.462415193254,-1320.6507030286286,-3022.394682231702,2158.3155581825654,-4834.1249164782075,-4520.039809377568
-1589.561763562654,-14424.700486032583,411.96220799496297,2787.7406070106904,6203.212236103258,4154.4437408447275,-3158.73246443899,4190.9594284860705,7013.396212929173,6542.519519203587,5589.7863287674745,6529.2182721589725,6334.467938071803,4798.9895469263965,7655.8088001452,4671.4356071070615,5691.678900467721,5374.080256411903,-17973.81200288471,5917.8628419574925,5796.834042197779,5750.9698365864,5632.638931274413,3344.197022287469,5823.185569361636,4943.7974628649245,-15230.116091276468,-7383.1959774619645,-1319.7723187898334,-3024.527901097348,2159.1939424213606,-4835.191525911029,-4522.925929019325
-1592.8870753238075,-14430.284500122068,408.0094789203844,2781.7174008018087,6199.196765297337,4151.996813322368,-3156.285536916632,4186.065573441354,7009.31800039191,6539.256949173776,5586.586500469007,6524.763609233655,6331.079884579306,4796.79358632941,7651.605104145249,4666.604493793688,5688.604555631938,5370.692202919408,-17983.035037392063,5913.094470375462,5794.1361477500495,5748.0209752133005,5630.2547454833975,3340.7462270636306,5821.115092227333,4941.225051879882,-15235.449138440583,-7386.0193553723775,-1323.0976305509867,-3027.4140207391038,2163.0839297645966,-4838.579579403526,-4527.694300601356
-1598.0318972938935,-14434.801904778727,399.53934518914474,2774.815810354132,6192.985333894428,4148.232309441817,-3158.3560140509358,4179.916883769788,7004.361403615851,6535.053253173827,5580.124102140727,6518.614919562088,6325.244903564452,4793.844724956312,7643.574162533407,4661.208704898231,5684.714568288702,5366.488506919459,-17990.50130342182,5907.510456285978,5789.430517899362,5744.632921720805,5626.302016408819,3336.2288224069694,5817.413330078124,4937.209581073961,-15243.291854858397,-7389.532892327558,-1326.9248761628803,-3029.9864317241463,2166.9739171078327,-4837.512969970702,-4530.956870631168
-1600.478824816252,-14433.986262271275,397.90806017423927,2772.243399369089,6189.471796939247,4147.3539252030205,-3162.622451782226,4176.779797202662,7001.788992630807,6533.61019335295,5578.1791084691085,6514.724932218852,6321.354916221217,4793.091824180201,7638.86853268272,4659.200969495271,5682.8323163484265,5364.857221904554,-17989.309210526313,5905.126270494961,5786.293431332237,5743.064378437241,5623.855088886461,3333.342702765213,5813.774309660258,4934.260719700863,-15247.997484709083,-7388.278057700707,-1327.866002133018,-3027.8532128585007,2169.7345532869035,-4830.109445672286,-4530.831387168481
-1600.7925334729644,-14430.911917435495,403.2411073383532,2772.682591488486,6188.028737118369,4146.6637661582545,-3166.010505274722,4175.713187769839,7000.785124929327,6532.543583920126,5580.375069066097,6513.093647203947,6319.158955624228,4792.464406866776,7637.237247667813,4658.824519107216,5681.8284486469465,5363.790612471729,-17984.72906413831,5904.247886256168,5784.473921123304,5741.558576885022,5622.349287334241,3331.962384675678,5810.888190018502,4932.378467760587,-15248.499418559826,-7383.635169581363,-1326.4856840434825,-3024.214192440635,2170.2364871376435,-4820.447219045537,-4529.576552541632
-1601.7964011744448,-14430.033533196698,404.74690889057354,2772.8080749511714,6187.401319804944,4145.157964606034,-3164.6929289165287,4174.332869680304,6999.655773765162,6531.100524099249,5581.567161961605,6511.776070845754,6317.653154072008,4790.644896657843,7638.052890175267,4657.381459286337,5679.757971512643,5361.782877068769,-17983.41148778012,5902.302892584549,5782.779894377055,5739.0489076313215,5621.157194438732,3330.833033511513,5809.068679809569,4931.123633133737,-15247.056358738948,-7379.243248387385,-1323.6623061330693,-3024.0887089779494,2168.7934273167657,-4812.792727821751,-4527.192366750616
-1603.8668783087478,-14431.351109554893,402.29998136821536,2772.368882831774,6187.965995387027,4144.593289023951,-3159.171656558388,4173.078035053452,6999.028356451737,6531.100524099249,5581.316195036235,6510.458494487561,6316.774769833212,4788.762644717567,7640.688042891651,4655.122756958007,5677.122818796258,5359.712399934467,-17984.415355481597,5899.542256405479,5780.270225123354,5735.598112407483,5619.9651015432255,3328.8252981085525,5807.813845182719,4929.555089850174,-15246.11523276881,-7377.549221641138,-1320.9644116853412,-3026.033702649568,2167.4758509585727,-4810.722250687448,-4522.737703825298
-1604.870746010228,-14431.476593017576,402.613690024928,2773.6864591899666,6190.224697715357,4146.601024426912,-3151.2661984092306,4173.7054523668785,6999.843998959189,6533.233742964894,5582.069095812345,6509.893818905478,6316.774769833212,4787.947002210114,7643.448679070723,4653.303246749075,5675.17782512464,5358.520307038959,-17985.795673571134,5897.220812345805,5777.195880287572,5732.586509303042,5618.898492110402,3326.001920198139,5806.496268824527,4927.484612715871,-15245.676040649412,-7377.925672029193,-1319.4586101331208,-3027.1630538137333,2166.40924152575,-4813.545628597862,-4519.851584183541
-1604.5570373535152,-14430.347241853411,404.93513408460103,2776.00790324964,6192.6716252377155,4150.114561382093,-3148.0663701107624,4175.964154695209,7001.098833586039,6536.433571263362,5584.390539872018,6510.144785830848,6317.339445415296,4788.386194329512,7645.017222354285,4652.173895584909,5674.236699154502,5358.394823576274,-17987.67792551141,5895.652269062241,5774.623469302528,5731.017966019479,5618.58478345369,3323.6177344071234,5805.366917660362,4925.790585969623,-15246.11523276881,-7379.0550231933585,-1319.1449014764082,-3027.9786963211855,2164.15053919742,-4818.25125844855,-4521.79657785516
-1604.368812159488,-14431.413851286232,406.8801277562191,2777.137254413805,6193.236300819798,4151.181170814915,-3159.046173095702,4177.909148366827,7001.7262508994645,6537.876631084241,5587.966818558541,6511.148653532328,6317.653154072008,4789.07635337428,7644.452546772203,4651.609220002825,5673.922990497789,5358.5830487703015,-17989.68566091437,5894.9621100174745,5773.43137640702,5730.829740825452,5618.271074796977,3323.053058825041,5805.115950734991,4925.288652118882,-15247.997484709083,-7379.180506656043,-1319.3958684017782,-3028.8570805599807,2163.5231218839945,-4822.329470985814,-4525.059147884971
-1602.4865602192124,-14434.425454390675,410.14269778603,2778.2666055779705,6193.236300819798,4149.675369262695,-3171.6572610955486,4180.042367232473,7003.420277645712,6537.500180696185,5591.66858070775,6514.034773174085,6319.096213892886,4790.393929732473,7644.327063309518,4652.801312898334,5675.303308587325,5359.775141665808,-17989.873886108395,5896.028719450297,5774.372502377159,5732.335542377672,5618.208333065635,3324.1196682578634,5805.931593242444,4926.041552894993,-15249.691511455332,-7377.988413760534,-1319.7095770584908,-3028.2924049778985,2166.7229501824622,-4824.650915045488,-4524.243505377518
-1597.6554469058387,-14434.801904778727,417.10702996504926,2781.9056259958365,6195.369519685443,4150.8047204268605,-3164.5674454538444,4184.371546695105,7007.184781526264,6539.131465711091,5594.366475155479,6518.677661293431,6323.550876818204,4793.719241493625,7647.840600264698,4656.94226716694,5678.44039515445,5363.28867862099,-17986.98776646664,5899.103064286081,5777.133138556229,5735.347145482113,5619.58865115517,3326.001920198139,5806.747235749896,4926.794453671104,-15249.81699491802,-7376.419870476972,-1321.3408620733962,-3024.527901097348,2169.797295018246,-4825.592041015624,-4519.663358989515
-1591.6949824282997,-14431.10014262952,428.9652171887849,2788.242540861431,6199.949666073448,4156.451476247687,-3146.4350850958567,4190.833945023385,7011.890411376952,6544.213545949834,5598.319204230057,6523.759741532174,6329.950533415141,4798.80132173237,7653.612839548209,4663.153698569849,5682.6440911544,5368.245275397049,-17980.776335063732,5903.4322437487135,5780.583933780067,5738.421490317896,5621.219936170076,3328.072397332442,5806.872719212582,4926.355261551706,-15247.181842201631,-7373.282783909846,-1322.658438431589,-3018.881145276521,2168.918910779451,-4823.772530806691,-4515.334179526881
-1587.2403195029808,-14426.018062390778,436.05503283048927,2793.512846294202,6204.216103804738,4161.972748605828,-3138.7178521407272,4196.292475650184,7015.717656988846,6549.170142725894,5604.7188608269935,6528.277146188836,6334.656163265829,4803.695176777086,7657.8792772795005,4668.988679584703,5686.722303691663,5372.135262740285,-17972.808135183233,5907.761423211348,5782.779894377055,5740.8684178402555,5621.470903095445,3329.0762650339225,5805.617884585731,4924.598493074115,-15242.601695813628,-7366.757643850226,-1319.2076432077506,-3013.171647724352,2168.3542351973683,-4816.808198627672,-4513.138218929893
-1585.3580675627054,-14421.751624659484,426.7692565917968,2795.2696147717925,6206.851256521124,4164.796126516241,-3141.8549387078533,4198.990370097913,7018.415551436574,6552.307229293019,5610.11464972245,6531.916166606702,6336.601156937448,4807.52242238898,7660.137979607832,4673.192375584652,5689.545681602076,5374.45670679996,-17963.459617213197,5911.400443629214,5782.717152645713,5742.876153243215,5621.470903095445,3327.884172138414,5803.421923988744,4922.46527420847,-15238.272516350993,-7358.1620266563,-1312.1805692973887,-3007.9013422915805,2171.3030965704666,-4806.26758776213,-4511.005000064247
-1584.6051667865952,-14419.681147525183,416.1659039949116,2797.026383249383,6208.921733655427,4166.23918633712,-3145.1802504690068,4200.747138575504,7021.1134458843035,6554.879640278064,5612.812544170179,6535.11599490517,6337.479541176243,4810.2830585680495,7660.953622115283,4676.14123695775,5691.051483154296,5375.899766620836,-17953.79739058645,5914.28656327097,5781.336834556178,5743.754537482009,5621.596386558131,3324.4961186459186,5800.473062615645,4920.269313611481,-15235.88833055998,-7353.393655074269,-1307.9141315660977,-3005.64263996325,2171.8677721525487,-4800.871798866673,-4508.432589079204
-1583.6640408164571,-14418.802763286389,423.632170024671,2802.4849138761815,6212.74897926732,4169.940948486328,-3140.349137155633,4204.448900724712,7025.756334003649,6558.957852815326,5617.078981901469,6539.884366487201,6339.800985235916,4813.671112060546,7662.208456742134,4679.278323524876,5693.372927213969,5378.032985486481,-17949.091760735762,5917.737358494808,5781.90151013826,5744.821146914833,5622.537512528268,3321.421773810135,5799.030002794767,4919.328187641344,-15236.202039216692,-7354.083814119037,-1307.5376811780427,-3006.2073155453327,2168.542460391396,-4803.569693314401,-4506.111145019529
-1584.3541998612252,-14417.798895584909,435.3648737857216,2806.625868144788,6217.329125655324,4176.089638157894,-3128.302724737869,4207.836954217208,7030.336480391652,6564.479125173468,5620.529777125308,6543.774353830438,6343.314522191097,4818.125774985865,7665.721993697315,4681.4115423905205,5696.7609807064655,5381.73474763569,-17954.487549631216,5919.870577360452,5784.473921123304,5747.581783093903,5625.549115632709,3321.484515541478,5800.159353958932,4920.20657188014,-15239.40186751516,-7354.899456626489,-1306.2828465511923,-3007.5248919035257,2166.5347249884358,-4806.832263344212,-4505.358244243421
-1588.1814454731186,-14418.489054629676,434.80019820363896,2803.614265040347,6218.270251625462,4178.913016068307,-3123.346127961811,4205.264543232164,7029.709063078227,6566.737827501798,5614.443829185084,6541.641134964792,6344.004681235865,4819.129642687345,7667.604245637591,4678.713647942794,5696.698238975122,5383.428774381938,-17968.667180914625,5916.670749061986,5784.913113242701,5749.087584646124,5628.686202199834,3322.111932854903,5800.222095690275,4919.7046380294,-15243.919272171823,-7354.648489701119,-1305.404462312397,-3011.477620978104,2166.9111753764905,-4808.2753231650895,-4510.565807944849
-1592.44788320441,-14422.253558510227,430.28279354697776,2797.528317100123,6215.509615446391,4175.524962575812,-3130.624168797543,4198.990370097913,7024.940691496196,6563.663482666016,5603.338542737459,6535.429703561882,6341.244045056794,4815.365138806795,7665.031834652547,4672.690441733912,5692.808251631886,5381.170072053607,-17983.9761633622,5910.333834196391,5782.968119571083,5747.958233481959,5629.501844707288,3321.233548616108,5798.151618555972,4917.25771050704,-15248.12296817177,-7356.969933760792,-1309.670900043688,-3018.1909862317534,2167.5385926899153,-4813.043694747121,-4519.475133795488
-1597.341738249126,-14429.468857614616,425.0124881142064,2792.383495130037,6211.054952521073,4168.74885559082,-3142.6078394839633,4193.5945812024565,7019.858611257452,6557.703018188476,5596.4369522897805,6530.222139860452,6337.479541176243,4810.220316836708,7664.906351189864,4667.545619763826,5688.541813900596,5377.280084710372,-17993.324681332237,5905.126270494961,5780.772158974095,5745.825014616313,5627.494109304327,3320.919839959395,5797.2732343171765,4915.814650686163,-15254.271657843336,-7361.863788805509,-1318.1410337749276,-3022.896616082442,2167.4758509585727,-4821.639311941046,-4523.239637676038
-1602.9884940699524,-14436.935123644376,413.02881742778567,2787.426898353978,6206.600289595754,4162.725649381939,-3155.0307022897814,4189.328143471164,7015.780398720189,6552.495454487047,5590.351004349557,6526.64586117393,6334.593421534488,4806.832263344212,7673.188259727075,4664.596758390728,5686.094886378238,5375.146865844726,-17995.583383660567,5902.051925659179,5779.2036156905315,5744.507438258121,5624.294281005858,3321.923707660876,5798.402585481342,4916.379326268246,-15261.926149067123,-7365.502809223374,-1323.8505313270969,-3021.8300066496195,2165.530857286955,-4826.72139217979,-4519.600617258172
-1606.3138058311058,-14441.138819644324,400.4804711592824,2782.6585267719465,6202.647560521175,4158.77292030736,-3161.869551006116,4185.3126726652445,7012.957020809775,6548.730950606496,5580.5005525287825,6523.508774606805,6332.3347192061565,4805.891137374074,7683.791612323962,4662.902731644479,5685.216502139441,5375.397832770096,-17994.70499942177,5900.232415450246,5778.074264526366,5744.883888646175,5621.784611752159,3322.990317093698,5799.280969720136,4917.822386089124,-15267.447421425264,-7367.38506116365,-1324.603432103207,-3017.814535843698,2161.389903018349,-4826.156716597707,-4514.142086631373
-1606.8784814131886,-14442.581879465202,396.2140334279913,2780.148857518246,6199.1340235659945,4155.886800665604,-3158.98343136436,4182.614778217516,7011.702186182924,6545.4683805766845,5574.602829782586,6521.187330547132,6330.201500340511,4806.26758776213,7689.626593338816,4662.087089137027,5685.216502139441,5376.778150859632,-17992.885489212837,5899.416772942794,5777.133138556229,5746.389690198395,5621.910095214843,3323.178542287725,5798.402585481342,4917.947869551808,-15270.459024529704,-7368.9536044472125,-1324.352465177837,-3016.3714760228204,2157.3116904810854,-4824.3372063887755,-4511.255966989616
-1606.941223144531,-14442.581879465202,397.02967593544406,2779.897890592876,6196.247903924239,4153.75358179996,-3152.960225155479,4182.238327829461,7011.639444451584,6543.4606451737245,5576.547823454203,6520.057979382966,6328.570215325606,4806.4558129561565,7685.799347726922,4661.961605674342,5685.65569425884,5378.283952411852,-17990.062111302424,5899.730481599506,5776.505721242804,5748.397425601356,5626.9294337222445,3323.1158005563834,5797.085009123149,4917.0694853130135,-15271.211925305815,-7369.267313103926,-1324.728915565892,-3018.630178351151,2156.43330624229,-4822.392212717156,-4511.569675646329
-1609.6391175922593,-14443.021071584599,392.888721666838,2778.7685394287105,6193.424526013825,4150.867462158203,-3151.5171653346006,4181.422685322008,7010.32186809339,6541.829360158819,5576.924273842259,6517.987502248663,6326.1860295345905,4804.510819284539,7666.098444085371,4659.953870271381,5684.024409243934,5377.154601247687,-17988.9955018696,5898.977580823395,5774.748952765212,5748.899359452096,5633.015381662469,3322.990317093698,5796.708558735094,4916.944001850328,-15270.396282798363,-7368.7653792531855,-1325.6072998046873,-3022.9593578137847,2158.0645912571954,-4820.447219045537,-4514.142086631373
-1614.2820057116055,-14445.091548718903,384.4813296669407,2777.01177095112,6190.914856760125,4147.855859053761,-3153.148450349506,4179.791400307103,7007.184781526264,6539.758883024516,5571.842193603515,6515.164124338249,6323.111684698807,4800.432606747276,7639.872400384198,4655.6874325400895,5680.0089384380135,5372.950905247738,-17990.94049554122,5895.84049425627,5771.486382735402,5746.013239810341,5632.701673005756,3321.9864493922178,5796.645817003751,4917.634160895096,-15269.706123753596,-7370.020213880037,-1327.8032604016755,-3027.288537276418,2158.9429754959906,-4819.945285194798,-4516.338047228361
-1618.0465095921563,-14447.350251047232,381.5324682938425,2776.8235457570927,6190.412922909384,4147.542150397049,-3150.701522827148,4179.72865857576,7005.428013048673,6539.005982248406,5567.450272409539,6513.972031442742,6321.543141415244,4797.107294986122,7627.073087190326,4652.424862510279,5676.558143214175,5369.123659635844,-17991.128720735247,5893.268083271227,5769.164938675729,5741.746802079048,5626.741208528217,3320.54338957134,5796.143883153011,4918.449803402549,-15270.459024529704,-7372.906333521791,-1330.8776052374587,-3030.2373986495168,2159.1312006900184,-4822.203987523128,-4516.651755885074
-1620.2424701891443,-14448.54234394274,387.24196584601145,2776.76080402575,6191.228565416837,4149.424402337325,-3143.988157573499,4179.101241262335,7005.239787854644,6539.382432636461,5567.0738220214835,6513.40735586066,6321.292174489874,4795.476009971217,7630.147432026109,4650.668094032689,5675.115083393297,5367.178665964227,-17989.120985332287,5892.766149420488,5768.725746556332,5738.5469737805815,5621.094452707392,3319.351296675832,5795.516465839585,4918.951737253289,-15272.592243395353,-7374.914068924752,-1333.8892083418996,-3031.7432002017367,2158.6920085706206,-4826.72139217979,-4517.279173198498
-1620.7444040398848,-14449.169761256164,396.02580823396386,2774.5648434287614,6191.1658236854955,4149.989077919408,-3142.356872558593,4175.273995650442,7004.61237054122,6538.629531860352,5567.262047215511,6511.085911800986,6320.288306788394,4794.095691881681,7637.488214593184,4648.785842092413,5674.362182617187,5365.735606143348,-17990.43856169048,5892.703407689144,5768.851230019017,5736.915688765675,5618.647525185032,3318.9748462877774,5795.7674327649565,4919.202704178659,-15274.411753604283,-7374.412135074012,-1335.7714602821748,-3031.8686836644215,2155.868630660208,-4830.862346448396,-4519.914325914884
